altid,used,cos_aspect,sin_aspect,elevation,slope,veg_class,dist_to_water
P032,0,1.97994,1.19931,2016,25,asage,961.7477245
P032,0,1.69466,1.71934,1921,0,asage,1029.313024
P032,0,0.928753,0.0025413,2454,17,asage,732.7636388
P037,0,1.8313,0.44417,2034,6,asage,130.8738422
P037,0,2,1,1964,2,asage,1192.272729
P037,0,0.937622,0.0019474,1942,1,asage,134.6280776
P037,0,1.01087,5.91E-05,1891,5,asage,1369.447039
P037,0,1.22254,0.0250758,1876,12,asage,413.3006432
P037,0,0.172081,0.439152,1976,6,asage,1297.066571
P037,0,1.99483,0.898486,2042,23,asage,875.4303024
P037,0,0.552786,1.89443,1907,1,asage,60.94512546
P037,0,1.27541,0.0386724,1942,2,asage,581.986621
P037,0,0.704927,1.95547,1926,3,asage,860.9645036
P037,0,1.69466,1.71934,1964,1,asage,415.2310455
P037,0,0.292893,0.292893,1976,19,asage,456.7079483
P037,0,0.763044,0.0284796,2066,16,asage,1245.965933
P037,0,1.98007,1.19866,1940,4,asage,527.458364
P037,0,0.0105389,0.855201,1895,5,asage,327.0581852
P037,0,1.67706,0.264069,1999,8,asage,1721.493561
P037,0,1.3185,1.94792,1962,15,asage,450.9994889
P037,0,1.60569,1.7957,1909,8,asage,1077.523904
P037,0,1.90466,0.573867,1944,3,asage,855.9199955
P037,0,1.89061,1.45478,2045,10,asage,812.5221311
P037,0,1.99931,1.03701,1965,4,asage,366.7761239
P037,0,0.888817,1.9938,1882,7,asage,753.4988688
P037,0,1.0068,2.31E-05,1968,1,asage,409.6550176
P037,0,1.69466,1.71934,1990,1,asage,565.884934
P037,0,1.67946,0.266283,1941,4,asage,702.3422868
P037,0,1.69466,1.71934,1963,0,asage,945.6426665
P037,0,1.77047,0.362526,2123,2,asage,1517.220924
P037,0,0.215117,1.61964,2028,4,asage,740.3769707
P037,0,0.0194194,0.803884,1989,10,asage,513.350443
P037,0,1.87846,0.522178,1941,5,asage,812.9016034
P037,0,1.69466,1.71934,1852,1,asage,833.3391051
P037,0,1.69466,1.71934,1989,1,asage,362.6499258
P037,0,0.904523,1.99543,1899,3,asage,1653.866934
P037,0,1,0,1919,12,asage,512.5040614
P037,0,1.70711,1.70711,1941,3,asage,90.01049443
P037,0,0.187321,1.58271,1852,3,asage,734.4904415
P037,0,1.19612,1.98058,1922,7,asage,835.2165549
P037,0,1.10174,1.99481,2095,9,asage,825.5412574
P037,0,1.69466,1.71934,1971,2,asage,1005.085358
P037,0,1.69466,1.71934,1963,0,asage,161.097647
P037,0,0.359816,0.231779,1881,6,asage,1693.614501
P037,0,0.2,0.4,1837,6,asage,311.1177895
P037,0,0.223886,0.369407,1914,12,asage,732.0089007
P037,0,0.297299,0.288515,1930,6,asage,335.6352541
P040,0,1.73898,0.326269,2213,5,asage,1038.267607
P040,0,1.69466,1.71934,1929,1,asage,777.0363933
P040,0,1.82999,1.55777,1967,3,asage,849.3659666
P040,0,1.08663,0.00375944,1896,7,asage,664.8539584
P040,0,1.31623,1.94868,2312,22,asage,1398.330835
P040,0,0.0406345,0.717834,1978,10,asage,1408.275768
P040,0,1.00497,1.23E-05,1849,2,asage,1110.905429
P040,0,1.09324,0.00435609,2061,12,asage,2353.468236
P040,0,1.12565,0.0079248,1978,3,asage,1103.496305
P040,0,0.00935835,0.863512,2100,7,asage,1175.852831
P040,0,1.77312,0.365741,2272,12,asage,1090.066228
P040,0,1.86543,1.50104,2061,11,asage,536.7396015
P040,0,1.66E-05,1.00576,1886,12,asage,780.1932064
P040,0,1.69466,1.71934,1892,0,asage,25.21159333
P040,0,1.69466,1.71934,1946,2,asage,554.2454
P040,0,1.61E-06,0.998192,1941,3,asage,1218.380139
P040,0,1.31623,0.0513167,2032,4,asage,144.6098349
P040,0,0.118068,1.47138,1966,12,asage,1399.651953
P040,0,0.504592,1.86866,1976,4,asage,523.6334183
P040,0,1.69466,1.71934,1967,0,asage,392.3885682
P040,0,0.0962622,1.42809,1913,17,asage,1348.832331
P040,0,0.265197,0.32172,1896,11,asage,849.9376985
P040,0,1.2973,0.0452154,1935,3,asage,355.7864358
P040,0,1.33191,0.0566876,2027,8,asage,661.6590615
P040,0,0.919184,0.00327098,2023,7,asage,204.9695547
P040,0,1.93896,1.34403,1943,2,asage,9.623585219
P040,0,1.15438,1.98801,2048,17,asage,1779.958491
P055,0,1.78375,1.62108,2079,7,asage,1112.701347
P055,0,1.69466,1.71934,1904,1,asage,139.2929101
P055,0,1.79178,1.6108,1969,14,asage,1041.869448
P055,0,1.69466,1.71934,1859,1,asage,819.4808071
P055,0,0.990655,4.37E-05,1947,10,asage,101.8208837
P055,0,1.15206,1.98837,2020,4,asage,645.4835189
P055,0,0.0393398,1.27773,1949,2,asage,919.533354
P055,0,1.69466,1.71934,1923,1,asage,756.9669858
P055,0,0.571234,1.90342,1951,1,asage,341.3165701
P055,0,0.57262,1.90407,1978,7,asage,1677.718583
P055,0,0.0721282,0.6271,2145,4,asage,1140.777617
P055,0,0.968765,1.99951,2016,4,asage,447.3690287
P014,0,1.94868,1.31623,2061,19,asage,2592.493029
P014,0,1.02298,0.000264108,1957,9,asage,638.0917115
P014,0,0.975498,0.000300229,1836,4,asage,1233.273243
P014,0,1.58853,1.80848,2038,21,asage,767.3754975
P014,0,0.78307,1.97619,2514,20,asage,511.7798816
P014,0,0.418762,1.81373,1819,17,asage,781.6294735
P014,0,1.76822,0.359816,2043,11,asage,734.4837791
P014,0,1.43581,0.0999606,1975,6,asage,390.5334442
P014,0,0.142507,0.485504,1969,13,asage,720.0217293
P014,0,1.85592,1.51712,1943,10,asage,744.5469774
P014,0,0.814533,0.0173495,2209,16,asage,317.4834702
P014,0,1.69466,1.71934,1873,0,asage,1326.459752
P014,0,0.0229369,1.21295,2046,6,asage,321.153633
P014,0,0.0871817,1.40837,1931,5,asage,1130.412196
P014,0,0.628247,0.0716683,1971,3,asage,1444.364462
P014,0,1.96623,1.25766,1903,8,asage,88.63609293
P014,0,1.59484,0.196158,1855,7,asage,771.2179369
P014,0,0.0490228,1.30926,2101,3,asage,1125.167833
P014,0,0.736523,0.0353343,1941,4,asage,183.8412557
P014,0,0.865388,1.9909,1915,1,asage,180.1109282
P014,0,1.02642,1.99965,1940,3,asage,862.0986369
P014,0,0.336965,1.74859,2035,10,asage,714.8408888
P014,0,0.511397,0.127494,2030,12,asage,656.1691024
P014,0,0.443086,0.16943,1979,4,asage,1097.596197
P014,0,1.53446,0.154807,2083,10,asage,616.7266464
P014,0,1.94774,1.31904,1964,9,asage,521.9789629
P014,0,0.798347,0.020543,1899,12,asage,215.5149417
P014,0,1.69466,1.71934,1945,1,asage,659.1566113
P014,0,1.69466,1.71934,1949,2,asage,641.9855121
P014,0,1.74038,0.327812,2282,8,asage,564.0175004
P014,0,0.661281,0.0591125,1863,3,asage,1631.044598
P014,0,1.81373,0.418762,2140,17,asage,762.3405829
P014,0,1.90838,1.41814,1979,10,asage,386.9476358
P014,0,1.59819,1.80135,1993,8,asage,351.8522308
P014,0,1.67976,0.26657,1867,3,asage,574.1770532
P014,0,1.68536,0.2718,1953,23,asage,298.649202
P014,0,0.923537,0.00292754,2319,14,asage,1103.474309
P014,0,1.36751,0.0699796,1938,4,asage,467.6143897
P014,0,0.217359,1.62247,1927,5,asage,537.1116559
P014,0,1.69466,1.71934,1965,0,asage,1125.396621
P014,0,0.110183,1.45632,1942,5,asage,936.1332407
P014,0,1.45068,1.89269,1968,3,asage,227.625053
P014,0,1.86698,1.49834,1919,9,asage,565.9582541
P014,0,0.328536,0.258963,1981,3,asage,1824.22523
P014,0,1.94368,0.669147,1990,1,asage,499.0725501
P014,0,1.75258,0.341495,1932,29,asage,76.89027294
P014,0,1.97281,0.768379,1863,5,asage,1708.381423
P014,0,0.532879,0.115807,2017,12,asage,1463.589403
P014,0,0.0112845,0.850195,2059,15,asage,1088.90407
P014,0,1.21671,0.0237644,1850,1,asage,1027.288057
P014,0,2,1,1814,10,asage,111.6591261
P014,0,0.0298575,1.24254,1930,11,asage,820.8189928
P014,0,1.45447,1.89076,1960,8,asage,776.9987045
P014,0,1.70711,1.70711,1972,2,asage,701.7270591
P014,0,1.02563,0.000328541,1947,8,asage,669.0917209
P014,0,0.782004,0.0240503,1879,14,asage,730.6739845
P014,0,1.22723,1.97384,1905,8,asage,622.0337434
P014,0,1.89443,0.552786,1871,8,asage,638.4214114
P057,0,0.368062,1.77502,2136,15,asage,776.1268813
P057,0,1.91142,0.588526,1964,9,asage,577.922991
P057,0,0.00302213,1.07769,1819,4,asage,623.8144932
P057,0,1.69414,0.280156,2036,13,asage,593.6743363
P057,0,1.99985,1.01724,2053,10,asage,1726.070424
P057,0,1.90322,0.570812,1902,4,asage,222.6952483
P057,0,0.0662539,1.35794,1972,8,asage,325.14994
P057,0,0.0182201,0.809978,2037,3,asage,236.8805291
P057,0,1.99951,0.968765,1913,5,asage,162.1860715
P057,0,1.95144,0.69218,1804,2,asage,156.9527597
P057,0,1.93666,0.649769,1954,1,asage,354.8517425
P057,0,1.95404,0.700332,1981,5,asage,357.7342237
P016,0,0.389197,0.208218,1878,16,asage,201.3530788
P016,0,1.40326,0.0849138,1871,11,asage,610.4232635
P016,0,0.0200633,1.19931,2190,10,asage,1085.810385
P016,0,1.89951,1.4369,1910,6,asage,526.5225251
P016,0,1.98096,0.805765,2104,12,asage,407.3148504
P016,0,1.73394,0.32079,2222,5,asage,827.4024341
P016,0,0.27778,1.69166,1976,2,asage,96.32610816
P016,0,1.69466,1.71934,1954,0,asage,825.9049826
P016,0,1.9842,1.17709,2004,2,asage,897.3496951
P016,0,0.2,1.6,2085,34,asage,362.1998621
P016,0,1.69466,1.71934,1909,1,asage,724.0467248
P016,0,6.69E-05,0.988433,1875,2,asage,464.8423291
P016,0,1.83205,1.5547,1961,7,asage,1275.724086
P016,0,1.95937,0.717834,1848,10,asage,200.0171646
P016,0,1.69466,1.71934,1844,2,asage,875.9028539
P016,0,0.00508827,0.899249,1974,10,asage,121.3220523
P016,0,0.303923,1.71797,1960,8,asage,1039.101295
P016,0,1.90931,0.583876,1969,14,asage,692.3249582
P016,0,1.69466,1.71934,1979,0,asage,100.8271704
P016,0,1.94671,1.32208,1894,13,asage,2186.464227
P016,0,0.78757,0.0228236,2077,13,asage,1915.560733
P016,0,0.80198,1.9802,2110,23,asage,715.8472404
P016,0,1.69466,1.71934,1853,2,asage,236.7983499
P016,0,1.3998,0.0833957,1919,9,asage,271.606003
P016,0,0.754341,1.96936,1974,6,asage,655.8814784
P016,0,0.0672019,1.3604,1822,7,asage,618.439255
P016,0,0.750566,0.0316082,1920,8,asage,577.3716245
P016,0,0.113071,0.538094,1990,4,asage,25.22186807
P016,0,1.96393,0.73384,1960,6,asage,1628.559685
P016,0,1.69466,1.71934,1939,0,asage,474.6302416
P016,0,1.35714,1.93405,1942,12,asage,229.8609895
P016,0,0.0019474,1.06238,1953,10,asage,192.3693071
P016,0,1.24254,0.0298575,1927,14,asage,236.5263389
P016,0,1.83957,1.54325,1969,12,asage,338.4991661
P016,0,0.00124764,1.04994,1954,19,asage,1196.77561
P016,0,1.69466,1.71934,1947,1,asage,49.68626406
P016,0,0.63126,0.0704675,1954,6,asage,458.0193544
P016,0,1.69466,1.71934,1928,1,asage,1052.161781
P016,0,1.8,1.6,1977,9,asage,241.1693745
P016,0,0.000138879,1.01666,1934,3,asage,355.5806443
P016,0,0.005512,0.89515,1882,14,asage,431.6760503
P016,0,0.0232556,1.21441,1980,3,asage,662.2047499
P016,0,1.57912,1.81524,1873,3,asage,324.1679252
P016,0,1.0461,0.00106341,1857,10,asage,963.9116316
P016,0,1.13419,0.00904465,1965,7,asage,680.3252914
P016,0,1.70711,0.292893,1975,1,asage,1267.012926
P016,0,1.05872,1.99827,1875,13,asage,589.0589907
P016,0,0.0212094,1.20486,1831,5,asage,567.349538
P016,0,1.95855,0.715082,1938,10,asage,1065.198428
P016,0,0.217177,0.377756,1921,4,asage,189.6473714
P016,0,2,1,1873,10,asage,102.4085661
P016,0,0.319717,1.73295,1898,4,asage,94.10467872
P016,0,0.449405,0.165227,2021,10,asage,350.3249839
P016,0,0.314502,0.271925,1928,2,asage,161.7449477
P016,0,0.236875,1.64625,1957,2,asage,1703.72862
P016,0,1.79863,0.398176,1958,4,asage,275.464771
P016,0,1.96993,0.756605,1963,11,asage,355.4490116
P016,0,1.46433,1.88566,2263,23,asage,1191.324237
P016,0,0.954592,1.99897,2020,13,asage,1479.846978
P016,0,1.5547,0.16795,1982,10,asage,1201.901022
P016,0,0.0464174,1.30113,1942,5,asage,275.5098684
P016,0,1.99801,1.06303,1876,12,asage,143.8221228
P028,0,1.29409,1.95578,2148,19,asage,1128.131189
P028,0,1.69466,1.71934,1964,0,asage,729.1765937
P028,0,1.98658,0.836733,2191,8,asage,714.0668793
P028,0,1.3069,0.0482589,1965,4,asage,797.9105896
P028,0,0.113086,1.46193,1947,7,asage,278.7965287
P028,0,0.916955,0.00345427,1932,12,asage,158.4853891
P028,0,1.02685,1.99964,1967,4,asage,557.8514002
P028,0,0.353023,0.237491,2032,16,asage,909.5195086
P028,0,1.88929,1.45735,1808,7,asage,252.5143126
P028,0,1.072,1.9974,1968,1,asage,1059.912663
P028,0,0.0175655,0.813392,2015,7,asage,543.5949482
P028,0,1.9459,0.675535,2046,10,asage,178.0625771
P028,0,0.797662,0.0206842,2143,14,asage,878.0525623
P028,0,0.950062,0.00124764,1959,3,asage,488.9562411
P028,0,0.0438001,1.29271,2068,21,asage,349.4089922
P028,0,1.90618,1.42289,2037,17,asage,594.6150746
P028,0,0.0194193,1.19612,2105,13,asage,861.1829153
P028,0,0.675401,1.94585,1922,6,asage,9.295976371
P028,0,1.83542,0.450384,1975,4,asage,531.4733597
P028,0,1.06277,1.99803,1926,3,asage,889.7809314
P028,0,1.54374,1.83925,2241,8,asage,152.5107023
P028,0,1.43979,0.1019,1959,2,asage,446.2578918
P028,0,0.791764,0.0219214,1980,5,asage,1522.933043
P028,0,1.69466,1.71934,1988,0,asage,758.8623734
P028,0,0.0602671,1.34191,1957,7,asage,144.182897
P028,0,0.137584,1.5062,1926,12,asage,1100.067906
P028,0,1.44721,0.105573,1899,16,asage,2348.808668
P028,0,1.69466,1.71934,1863,1,asage,511.3492858
P028,0,1.69466,1.71934,1959,1,asage,1638.998546
P028,0,1.66613,0.254163,2239,8,asage,522.7952731
P028,0,1.69466,1.71934,1923,1,asage,765.7268964
P028,0,1.69466,1.71934,1939,0,asage,255.7962117
P028,0,0.359816,0.231779,1990,1,asage,616.3539905
P028,0,1.66602,0.254062,2141,12,asage,1471.000555
P028,0,1.69466,1.71934,1964,1,asage,1141.153999
P028,0,0.675629,0.0540699,2035,4,asage,539.9152827
P028,0,1.93751,1.34796,2059,3,asage,614.3696548
P028,0,1.26173,0.0348597,1999,18,asage,171.7181266
P028,0,0.287299,1.70147,1910,5,asage,31.46085594
P028,0,1.74376,1.66844,1883,4,asage,994.5077705
P028,0,1.49844,0.133074,2227,19,asage,1606.344311
P028,0,1.98178,0.809978,1881,5,asage,356.0586969
P028,0,0.0311183,0.752476,1962,12,asage,1157.258492
P028,0,1.968,1.25096,1919,5,asage,134.1989587
P028,0,1.72981,0.316347,2037,9,asage,388.5009357
P028,0,1.99764,0.931379,1999,11,asage,237.5385425
P028,0,0.980773,0.000184834,2013,12,asage,268.8407444
P028,0,0.280809,0.305188,2003,9,asage,724.5169764
P028,0,1.7888,0.38535,2040,5,asage,975.5175713
P028,0,0.00115001,0.952055,2010,7,asage,747.0205595
P028,0,1.69466,1.71934,1918,1,asage,795.3275933
P028,0,1.99996,1.00855,1896,8,asage,375.0746115
P028,0,2.23E-05,1.00668,1975,9,asage,646.6283846
P028,0,1.08305,0.00345427,1983,14,asage,1925.757708
P028,0,1.70711,1.70711,1971,2,asage,1084.461929
P028,0,1.70447,1.70973,1962,4,asage,1411.101648
P028,0,0.792049,0.0218607,1973,10,asage,1514.141428
P028,0,0.945625,0.00147939,2082,13,asage,1091.508706
P028,0,0.683773,1.94868,2044,4,asage,988.2356584
P028,0,1.96785,0.748476,1950,5,asage,200.1526496
P028,0,0.285954,1.7001,1917,6,asage,266.8405707
P028,0,0.913484,1.99625,2135,6,asage,173.5119085
P028,0,1.69466,1.71934,1915,0,asage,840.6049426
P044,0,0.28716,1.70133,1852,4,asage,455.9577325
P044,0,1.98106,0.806277,1961,14,asage,238.6075778
P044,0,1,2,2018,20,asage,1247.432531
P044,0,0.715166,0.0414232,2101,5,asage,639.955627
P044,0,0.463125,1.84366,1838,7,asage,409.8306293
P044,0,0.327046,1.73968,2014,4,asage,55.46981964
P044,0,0.308555,0.277571,1965,3,asage,7.914962013
P044,0,1.06847,0.00234658,2074,2,asage,262.6386805
P044,0,0.62812,1.92828,1884,2,asage,2.32368644
P044,0,0.898486,0.00516587,2040,6,asage,156.4969047
P044,0,0.942245,1.99833,2186,10,asage,768.2422085
P044,0,1.90991,0.585189,1938,10,asage,491.0485498
P044,0,1.22486,1.97439,1949,6,asage,760.5543882
P044,0,0.549054,1.89255,1903,5,asage,166.1201863
P044,0,0.310345,0.275862,1970,16,asage,285.4793815
P044,0,1.99993,1.01142,1981,2,asage,520.0560448
P044,0,1.07712,0.00297803,2227,5,asage,436.4629164
P044,0,0.226817,0.365817,1845,6,asage,339.8473622
P044,0,1.96906,0.753165,2080,12,asage,516.886254
P044,0,0.77277,1.97384,1927,11,asage,391.3275207
P044,0,1.5183,1.8552,1953,8,asage,229.7999566
P044,0,1.92468,0.61925,1934,6,asage,205.9391157
P044,0,0.319549,1.73279,2544,16,asage,291.8006469
P044,0,1.42809,0.0962622,1952,2,asage,1147.254723
P044,0,1.86137,1.50798,1984,27,asage,179.3202184
P044,0,1.45952,0.111832,1979,5,asage,2288.08575
P044,0,1.69466,1.71934,1923,0,asage,1106.241969
P044,0,1.28258,0.0407577,1940,2,asage,292.0550131
P044,0,0.585656,1.91012,2088,4,asage,818.0837036
P044,0,1.39644,1.91806,1847,6,asage,204.7485071
P044,0,1.44577,1.89515,1931,14,asage,1452.360502
P044,0,1.38673,0.0778056,2021,5,asage,705.1852664
P044,0,1.80814,0.411014,1958,1,asage,437.8816594
P044,0,1.70297,1.71122,1915,4,asage,38.79007537
P044,0,1.99962,1.02748,1807,14,asage,422.4962151
P044,0,1.61394,0.210648,2072,7,asage,927.809367
P044,0,0.958121,0.000877321,2099,8,asage,1806.077621
P054,0,0.894706,0.00555885,1873,14,asage,804.0476049
P054,0,1.82321,0.432267,2050,20,asage,810.4930685
P054,0,1.34999,1.93675,2011,16,asage,1459.782985
P054,0,1.99979,0.979596,1932,7,asage,306.5227615
P054,0,1.99913,1.04163,1969,2,asage,586.1612926
P054,0,1.99888,1.04732,2066,3,asage,931.3220432
P054,0,1.91821,0.603909,2105,11,asage,616.1184726
P054,0,1.50572,0.137302,1918,11,asage,293.0723199
P054,0,0.16795,0.4453,1961,7,asage,707.0879595
P054,0,1.98462,1.17469,1891,10,asage,715.5657503
P054,0,0.0491286,0.690414,1962,3,asage,537.6571658
P054,0,0.0147883,0.828659,1945,13,asage,1108.225745
P054,0,1.99993,0.988025,1945,5,asage,423.8304187
P054,0,1.69466,1.71934,1952,1,asage,694.360803
P054,0,1.70711,1.70711,1911,2,asage,376.8345131
P054,0,1.93611,1.3517,2077,4,asage,976.1677921
P054,0,1.69466,1.71934,1914,1,asage,479.0971971
P054,0,1.77143,1.63632,1958,11,asage,679.6316312
P054,0,1.81697,0.423317,1957,15,asage,1474.881442
P054,0,1.69466,1.71934,1927,0,asage,962.9512602
P030,0,1.62139,1.7835,1929,6,asage,702.393893
P030,0,1.69466,1.71934,1848,1,asage,856.8588824
P030,0,1.69466,1.71934,1883,0,asage,329.2253785
P030,0,1.68288,0.269473,2052,19,asage,1044.561523
P030,0,0.1445,0.482197,1892,0,asage,128.120455
P030,0,1.23162,0.0271938,1896,11,asage,1291.989002
P030,0,1.69466,1.71934,1903,1,asage,661.5206077
P030,0,0.0873466,0.591266,1843,0,asage,161.7989515
P030,0,1.14859,0.0111012,1988,6,asage,780.0517203
P030,0,0.618826,1.9245,2075,5,asage,760.4966417
P030,0,0.0532867,1.32208,1990,8,asage,533.4575599
P030,0,0.00439984,0.906296,1976,2,asage,1084.299254
P030,0,0.392311,1.79418,2096,10,asage,754.9837351
P030,0,0.114552,1.46474,1812,7,asage,562.8382975
P030,0,1.19241,1.98131,1908,5,asage,23.29880408
P030,0,0.933481,0.00221485,1920,11,asage,657.7500353
P030,0,1.5145,0.142507,2070,9,asage,768.2565925
P030,0,0.593488,1.91365,1928,2,asage,577.8085782
P030,0,1.24254,0.0298575,2016,17,asage,291.3555514
P030,0,1.43146,1.90213,1887,6,asage,448.7105633
P030,0,1.92008,1.39172,2019,9,asage,1753.611975
P030,0,1.53851,0.157384,2038,21,asage,334.3914333
P030,0,1.69253,0.278613,1883,8,asage,404.3882465
P030,0,0.00530821,1.1029,1937,19,asage,298.5515319
P030,0,0.23908,1.64885,2146,18,asage,697.9248865
P030,0,1.1644,1.98639,1899,17,asage,411.0045301
P030,0,1.88099,0.526873,1939,1,asage,1465.870654
P030,0,0.529412,0.117647,1965,2,asage,464.6332136
P030,0,1.11043,0.00611627,1944,4,asage,794.1142452
P030,0,1,0,1975,2,asage,1071.851676
P035,0,1.95302,0.697101,1948,9,asage,1252.82726
P035,0,0.359816,1.76822,2083,14,asage,626.6183078
P035,0,1.35425,0.0648481,2109,4,asage,990.0792822
P035,0,0.567269,0.0984769,1956,15,asage,688.2241106
P035,0,0.292893,0.292893,1954,16,asage,77.79129435
P035,0,0.682519,0.0517353,2003,3,asage,979.5071007
P035,0,0.0049628,1.0995,1971,5,asage,763.1231982
P035,0,1.9999,0.985665,1990,1,asage,605.9372831
P035,0,0.00937891,0.863362,1909,8,asage,1674.613031
P035,0,1.4845,0.125209,2145,19,asage,1158.2672
P035,0,1.21008,1.97768,2220,8,asage,380.6147271
P035,0,1.16334,1.98657,1950,7,asage,625.5853814
P035,0,1.0787,0.00310189,1948,6,asage,627.2451885
P035,0,1.69466,1.71934,1962,2,asage,337.429977
P035,0,1.9639,1.26626,2132,7,asage,1103.630628
P035,0,1.70711,0.292893,1901,8,asage,25.08699304
P035,0,1.86093,1.50873,1951,4,asage,800.0928133
P035,0,0.867045,1.99112,1907,4,asage,183.9829144
P035,0,1.96732,0.746431,1933,18,asage,1397.225675
P035,0,1.42289,0.0938168,1971,23,asage,427.3929355
P035,0,1.99774,0.932737,2154,12,asage,1541.89582
P035,0,1.80641,1.59136,1927,31,asage,581.5513842
P035,0,1.60843,0.206394,1852,7,asage,44.1181768
P035,0,1.69466,1.71934,1964,1,asage,911.8381935
P035,0,1.99897,1.04541,2006,30,asage,338.200484
P035,0,1.78087,0.375305,2135,21,asage,1352.23262
P035,0,1.16308,0.0133866,1900,3,asage,93.56802436
P035,0,1.89816,0.560339,1976,7,asage,514.8556078
P035,0,0.29915,0.286691,1878,9,asage,757.6703957
P035,0,1.33777,1.94123,1914,2,asage,1324.275312
P035,0,1.69466,1.71934,2014,1,asage,235.3210624
P035,0,1,2,1939,2,asage,284.1997768
P035,0,0.0149695,0.82762,2101,7,asage,888.7976054
P035,0,1,2,1959,2,asage,484.2496716
P035,0,0.0896335,1.4138,1947,4,asage,208.1235306
P035,0,1.36836,1.92968,1934,27,asage,642.8487511
P035,0,1.63213,0.225135,1953,7,asage,145.090969
P035,0,1.74239,1.66996,1922,26,asage,113.9702003
P035,0,0.547044,1.89153,1994,11,asage,1075.114225
P035,0,0.00227493,1.06741,1958,15,asage,843.363725
P035,0,1,0,1973,2,asage,1336.115583
P035,0,0.278613,1.69253,1959,14,asage,547.8759252
P035,0,1.43556,0.0998408,2345,17,asage,554.5300682
P035,0,1.12934,0.00839961,1879,10,asage,330.633186
P035,0,1.94561,0.674709,1999,7,asage,573.3106412
P058,0,0.15149,1.52918,1962,3,asage,1586.341773
P058,0,1.89568,0.555305,1917,3,asage,411.1998911
P058,0,0.395172,0.203644,1855,8,asage,109.1021823
P058,0,0.00086695,1.04163,2073,16,asage,1206.517101
P058,0,0.290142,1.70434,1978,1,asage,639.8483364
P058,0,1.69466,1.71934,1864,0,asage,1444.555201
P058,0,0.16795,1.5547,1962,25,asage,69.79779822
P058,0,1.69708,0.283005,2047,23,asage,1959.140552
P058,0,0.0104885,0.855546,1951,4,asage,88.19565948
P058,0,1.8465,0.46761,1932,4,asage,1129.465818
P058,0,1.35112,1.93633,2071,18,asage,862.5684353
P058,0,1.92402,1.38235,2003,9,asage,833.8110856
P058,0,2,1,1968,17,asage,1073.818287
P058,0,0.215954,0.379297,1879,5,asage,247.9083584
P058,0,0.772483,0.026226,2010,4,asage,908.2215878
P058,0,0.317769,0.268863,1874,3,asage,2435.588112
P058,0,0.341775,1.75282,1926,4,asage,330.19279
P058,0,1.32929,0.0557711,1941,5,asage,184.7065672
P058,0,1.91137,1.41159,2053,9,asage,663.9149224
P058,0,0.301645,1.71575,1907,7,asage,1129.204202
P058,0,0.529412,0.117647,1941,9,asage,429.1910086
P058,0,0.869264,1.99142,1930,2,asage,406.8696427
P058,0,1.95848,0.714833,1958,4,asage,1663.269774
P058,0,0.727677,0.037794,1984,6,asage,1043.484545
P058,0,0.29795,1.71213,1940,4,asage,506.5456719
P058,0,0.251354,1.66297,1856,2,asage,321.1737677
P058,0,1.69466,1.71934,1907,2,asage,1071.93482
P058,0,0.404441,0.196688,1937,6,asage,588.6224184
P058,0,1.69466,1.71934,1952,1,asage,100.6724563
